Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
33487005,0.006,4,4,4,4,0.00,0.30,10.30,0.17,2.62,63.5,1.77,0.16,,,,,,,,,,,
33487006,0,0,0,0,0,0.00,0.30,0.00,0.17,2.93,71.7,1.77,0.17,,,,,,,,,,,
33487007,0.22,4,4,4,4,1.17,0.30,14.40,0.17,1.76,11.7,1.77,0.53,,,,,,,,,,,
33487008,0.201,4,4,4,3,0.98,0.30,15.20,0.17,1.67,28.2,1.77,0.59,,,,,,,,,,,
33487009,0.116,4,4,3,2,0.59,0.30,14.90,0.17,1.73,45.0,1.77,0.39,,,,,,,,,,,
33487010,0.029,4,4,4,4,0.19,0.30,13.70,0.17,1.93,59.4,1.77,0.27,,,,,,,,,,,
33487011,0,0,0,0,0,0.00,0.30,0.00,0.17,2.22,70.7,1.77,0.16,,,,,,,,,,,
33487012,0.257,4,4,4,4,1.18,0.30,15.90,0.17,1.57,12.0,1.77,0.68,,,,,,,,,,,
33487013,0.327,4,4,4,4,1.22,0.30,18.60,0.17,1.29,4.9,1.77,0.95,,,,,,,,,,,
33487014,0.357,2,4,3,3,1.16,0.30,20.30,0.17,1.17,27.6,1.77,1.21,,,,,,,,,,,
33487015,0.153,4,3,3,1,0.52,0.30,19.50,0.17,1.26,51.0,1.77,0.6,,,,,,,,,,,
33487016,0.33,2,4,3,3,1.13,0.30,19.40,0.17,1.24,27.5,1.77,1.16,,,,,,,,,,,
33487017,0.466,4,4,4,4,1.35,0.30,25.40,0.17,0.86,9.2,1.77,1.93,,,,,,,,,,,
33487018,0.524,4,4,4,4,1.46,0.30,30.70,0.17,0.67,26.1,1.77,3.5,,,,,,,,,,,
33488000,0.009,4,4,4,4,6.31,0.84,46.80,0.07,1.76,75.4,2.72,0.8,,,,,,,,,,,
33488001,0.095,4,4,4,4,3.45,0.84,41.40,0.07,1.92,53.8,2.72,1.97,,,,,,,,,,,
33488002,0.065,4,4,4,4,5.18,0.84,51.30,0.07,1.46,60.9,2.72,1.68,,,,,,,,,,,
33488003,0.102,4,4,4,4,3.15,0.84,29.20,0.07,2.79,36.5,2.72,1.93,,,,,,,,,,,
33488004,0.12,4,4,4,4,3.52,0.84,34.50,0.07,2.29,37.4,2.72,2.24,,,,,,,,,,,
33488005,0.133,4,4,4,4,4.23,0.84,41.80,0.07,1.80,38.7,2.72,2.6,,,,,,,,,,,
33488006,0.117,4,4,4,4,5.95,0.84,51.80,0.07,1.30,41.2,2.72,2.81,,,,,,,,,,,
33488007,0.047,4,4,4,4,15.56,0.84,65.20,0.07,0.81,46.6,2.72,1.74,,,,,,,,,,,
33488008,0.112,4,4,4,4,3.47,0.84,28.70,0.07,2.80,26.2,2.72,1.72,,,,,,,,,,,
33488009,0.133,4,4,4,4,3.83,0.84,33.60,0.07,2.31,24.9,2.72,2.23,,,,,,,,,,,
33488010,0.15,4,4,4,4,4.47,0.84,40.20,0.07,1.81,22.8,2.72,2.87,,,,,,,,,,,
33488011,0.149,4,4,4,4,5.84,0.84,48.90,0.07,1.32,19.2,2.72,3.48,,,,,,,,,,,
33488012,0.106,4,4,4,4,10.05,0.84,60.50,0.07,0.84,11.4,2.72,3.19,,,,,,,,,,,
33488013,0.135,4,4,4,4,3.89,0.84,31.90,0.07,2.42,13.1,2.72,2.34,,,,,,,,,,,
33488014,0.154,4,4,4,4,4.38,0.84,37.40,0.07,1.96,8.2,2.72,2.92,,,,,,,,,,,
33488015,0.161,4,4,4,4,5.22,0.84,44.40,0.07,1.52,0.5,2.72,3.49,,,,,,,,,,,
33488016,0.141,4,4,4,4,6.91,0.84,53.10,0.07,1.12,13.2,2.72,2.96,,,,,,,,,,,
33488017,0.074,4,4,4,4,11.64,0.84,62.80,0.07,0.85,38.0,2.72,2.04,,,,,,,,,,,
33488018,0.145,4,4,4,4,4.12,0.84,34.10,0.07,2.21,3.7,2.72,2.45,,,,,,,,,,,
33488019,0.156,4,4,4,4,4.53,0.84,39.40,0.07,1.83,12.9,2.72,2.71,,,,,,,,,,,
33488020,0.148,4,4,4,4,5.09,0.84,45.50,0.07,1.52,26.5,2.72,3.4,,,,,,,,,,,
33488021,0.109,4,4,4,4,5.78,0.84,51.70,0.07,1.33,45.2,2.72,2.5,,,,,,,,,,,
33488022,0.031,4,4,4,4,8.28,0.84,55.50,0.07,1.32,66.9,2.72,1.06,,,,,,,,,,,
33488023,0.13,4,4,4,4,3.82,0.84,30.70,0.07,2.54,12.8,2.72,1.93,,,,,,,,,,,
33488024,0.139,4,4,4,4,3.96,0.84,34.60,0.07,2.21,22.1,2.72,2.3,,,,,,,,,,,
33488025,0.136,4,4,4,4,4.04,0.84,38.70,0.07,1.97,34.0,2.72,2.47,,,,,,,,,,,
33488026,0.111,4,4,4,4,3.87,0.84,42.40,0.07,1.82,48.6,2.72,2.21,,,,,,,,,,,
33488027,0.058,4,4,4,4,3.34,0.84,44.50,0.07,1.81,64.4,2.72,1.17,,,,,,,,,,,
33488028,0.117,4,4,4,4,3.51,0.84,30.30,0.07,2.64,28.4,2.72,1.7,,,,,,,,,,,
33488029,0.113,4,4,4,4,3.33,0.84,33.00,0.07,2.43,38.7,2.72,1.64,,,,,,,,,,,
33488030,0.094,4,4,4,4,2.96,0.84,35.20,0.07,2.32,50.5,2.72,1.66,,,,,,,,,,,
33488031,0.059,4,4,4,4,2.36,0.84,36.40,0.07,2.31,62.9,2.72,0.99,,,,,,,,,,,
33488032,0.018,4,4,4,4,1.76,0.84,35.80,0.07,2.41,74.8,2.72,0.58,,,,,,,,,,,
33488033,0.09,4,4,4,4,2.88,0.84,28.50,0.07,2.91,41.9,2.72,1.01,,,,,,,,,,,
33488034,0.076,4,4,4,4,2.50,0.84,29.80,0.07,2.82,51.8,2.72,1.15,,,,,,,,,,,
33488035,0.053,4,4,4,4,1.98,0.84,30.50,0.07,2.81,62.0,2.72,0.9,,,,,,,,,,,
33488036,0.025,4,4,4,4,1.40,0.84,30.10,0.07,2.89,71.9,2.72,0.65,,,,,,,,,,,
33488037,0,0,0,0,0,0.00,0.84,0.00,0.07,3.05,81.0,2.72,0.39,,,,,,,,,,,
33488038,0.071,4,4,4,4,2.59,0.84,24.80,0.07,3.39,44.2,2.72,0.88,,,,,,,,,,,
33488039,0.061,3,4,4,4,2.23,0.84,25.70,0.07,3.31,52.6,2.72,0.99,,,,,,,,,,,
33488040,0.045,4,4,4,4,1.79,0.84,26.10,0.07,3.31,61.3,2.72,0.78,,,,,,,,,,,
33488041,0.026,4,4,4,4,1.31,0.84,25.90,0.07,3.38,69.8,2.72,0.5,,,,,,,,,,,
33488042,0.009,4,4,4,4,0.85,0.84,25.00,0.07,3.52,77.8,2.72,0.31,,,,,,,,,,,
33488043,0.049,2,4,4,4,2.06,0.84,22.50,0.07,3.81,53.3,2.72,0.65,,,,,,,,,,,
33488044,0.038,2,4,4,4,1.69,0.84,22.80,0.07,3.81,60.8,2.72,0.54,,,,,,,,,,,
33488045,0.024,4,4,4,4,1.28,0.84,22.60,0.07,3.87,68.2,2.72,0.52,,,,,,,,,,,
33488046,0.012,3,4,4,4,0.87,0.84,22.00,0.07,3.99,75.3,2.72,0.35,,,,,,,,,,,
33488047,0,0,0,0,0,0.00,0.84,0.00,0.07,4.17,81.9,2.72,0.3,,,,,,,,,,,
33488048,0.032,0,3,4,4,1.62,0.84,20.20,0.07,4.31,60.4,2.72,0.43,,,,,,,,,,,
33488049,0.022,2,4,4,4,1.27,0.84,20.10,0.07,4.36,67.0,2.72,0.35,,,,,,,,,,,
33488050,0.013,1,4,4,4,0.91,0.84,19.60,0.07,4.47,73.3,2.72,0.33,,,,,,,,,,,
33488051,0.005,0,3,4,4,0.56,0.84,19.00,0.07,4.63,79.3,2.72,0.27,,,,,,,,,,,
33488052,0,0,0,0,0,0.00,0.84,0.00,0.07,4.84,84.8,2.72,0.24,,,,,,,,,,,
33488053,0.027,0,0,3,4,1.57,0.84,18.10,0.07,4.81,60.1,2.72,0.33,,,,,,,,,,,
33488054,0.02,1,1,4,4,1.26,0.84,18.00,0.07,4.85,66.0,2.72,0.35,,,,,,,,,,,
33488055,0.013,1,3,4,4,0.95,0.84,17.70,0.07,4.95,71.8,2.72,0.32,,,,,,,,,,,
33488056,0.006,0,0,2,4,0.63,0.84,17.20,0.07,5.10,77.2,2.72,0.26,,,,,,,,,,,
33488057,0,0,0,0,0,0.00,0.84,0.00,0.07,5.29,82.3,2.72,0.28,,,,,,,,,,,
33488058,0.018,0,1,1,4,1.26,0.84,16.30,0.07,5.35,65.3,2.72,0.28,,,,,,,,,,,
33488059,0.012,0,3,4,4,0.98,0.84,16.10,0.07,5.44,70.5,2.72,0.26,,,,,,,,,,,
33488060,0.016,0,0,1,1,1.27,0.84,14.90,0.07,5.85,64.6,2.72,0.23,,,,,,,,,,,
33494000,0.128,1,1,1,2,1.88,0.46,2.20,0.15,1.59,20.9,1.11,0.15,,,,,,,,,,,
33494001,0.233,0,0,1,1,1.98,0.46,3.10,0.15,1.10,15.6,1.11,0.26,,,,,,,,,,,
33494002,0.451,2,0,2,2,2.01,0.46,5.20,0.15,0.64,2.6,1.11,0.43,,,,,,,,,,,
33494003,0.078,0,0,0,0,1.98,0.46,1.50,0.15,2.21,10.7,1.11,0.13,,,,,,,,,,,
33494004,0.115,0,0,0,0,2.00,0.46,1.90,0.15,1.76,4.7,1.11,0.16,,,,,,,,,,,
33494005,0.177,0,0,0,0,2.00,0.46,2.50,0.15,1.33,5.4,1.11,0.12,,,,,,,,,,,
33494006,0.05,0,0,0,0,2.00,0.46,1.20,0.15,2.87,5.1,1.11,0.16,,,,,,,,,,,
33494007,0.066,0,0,0,0,2.00,0.46,1.40,0.15,2.44,0.3,1.11,0.07,,,,,,,,,,,
33494008,0.09,0,0,0,0,1.99,0.46,1.70,0.15,2.04,7.9,1.11,0.11,,,,,,,,,,,
33495000,0.05,4,0,4,4,9.00,0.79,55.70,0.04,1.14,35.0,2.72,1.3,,,,,,,,,,,
33495001,0,0,0,0,0,0.00,0.79,0.00,0.04,0.64,37.0,2.72,0.49,,,,,,,,,,,
33495002,0.076,4,4,4,4,4.30,0.79,36.40,0.04,2.18,20.6,2.72,1.47,,,,,,,,,,,
33495003,0.082,4,4,4,4,5.27,0.79,43.40,0.04,1.70,17.1,2.72,1.73,,,,,,,,,,,
33495004,0.074,4,4,3,3,7.57,0.79,52.40,0.04,1.22,10.9,2.72,1.58,,,,,,,,,,,
33495005,0.038,3,2,2,1,17.23,0.79,63.70,0.04,0.78,2.7,2.72,1.08,,,,,,,,,,,
33495006,0.066,4,4,4,4,3.84,0.79,29.70,0.04,2.80,12.6,2.72,0.81,,,,,,,,,,,
33495007,0.077,4,4,4,4,4.24,0.79,34.30,0.04,2.34,8.5,2.72,1.14,,,,,,,,,,,
33495008,0.085,4,4,4,4,4.89,0.79,40.00,0.04,1.89,2.3,2.72,1.31,,,,,,,,,,,
33495009,0.083,4,4,4,4,6.06,0.79,47.00,0.04,1.48,7.4,2.72,1.68,,,,,,,,,,,
33495010,0.062,4,4,3,1,8.49,0.79,54.80,0.04,1.14,23.7,2.72,1.2,,,,,,,,,,,
33495011,0.015,4,4,0,0,22.12,0.79,61.50,0.04,0.96,49.4,2.72,0.54,,,,,,,,,,,
33495012,0.046,1,1,1,1,3.42,0.79,22.30,0.04,3.91,10.7,2.72,0.32,,,,,,,,,,,
33495013,0.054,1,1,4,4,3.58,0.79,24.90,0.04,3.46,7.6,2.72,0.55,,,,,,,,,,,
33495014,0.063,0,4,4,4,3.78,0.79,28.00,0.04,3.01,3.6,2.72,0.57,,,,,,,,,,,
33495015,0.072,4,4,4,4,4.05,0.79,31.70,0.04,2.58,1.7,2.72,0.85,,,,,,,,,,,
33495016,0.08,4,4,4,4,4.41,0.79,36.10,0.04,2.19,9.1,2.72,1.11,,,,,,,,,,,
33495017,0.081,4,4,4,4,4.90,0.79,41.10,0.04,1.84,19.5,2.72,1.28,,,,,,,,,,,
33495018,0.069,4,3,3,2,5.51,0.79,46.20,0.04,1.58,33.8,2.72,1.62,,,,,,,,,,,
33495019,0.037,4,4,4,0,6.20,0.79,50.10,0.04,1.46,52.2,2.72,0.96,,,,,,,,,,,
33495020,0,0,0,0,0,0.00,0.79,0.00,0.04,1.49,71.7,2.72,0.26,,,,,,,,,,,
33495021,0.037,0,0,0,0,3.32,0.79,19.30,0.04,4.57,7.2,2.72,0.23,,,,,,,,,,,
33495022,0.043,0,0,0,0,3.41,0.79,21.20,0.04,4.13,4.2,2.72,0.23,,,,,,,,,,,
33495023,0.05,0,0,0,4,3.53,0.79,23.40,0.04,3.69,0.6,2.72,0.35,,,,,,,,,,,
33495024,0.057,0,0,4,4,3.66,0.79,26.00,0.04,3.28,4.0,2.72,0.45,,,,,,,,,,,
33495025,0.065,4,4,4,4,3.81,0.79,28.90,0.04,2.89,9.9,2.72,0.68,,,,,,,,,,,
33495026,0.07,4,4,4,4,3.97,0.79,32.20,0.04,2.54,17.6,2.72,0.79,,,,,,,,,,,
33495027,0.07,4,4,4,4,4.06,0.79,35.70,0.04,2.26,27.3,2.72,0.94,,,,,,,,,,,
33495028,0.061,4,4,4,4,3.99,0.79,38.90,0.04,2.05,39.5,2.72,1.35,,,,,,,,,,,
33495029,0.026,0,0,0,0,3.19,0.79,15.80,0.04,5.69,6.9,2.72,0.12,,,,,,,,,,,
33495030,0.03,0,0,0,0,3.24,0.79,17.00,0.04,5.24,4.6,2.72,0.12,,,,,,,,,,,
33495031,0.035,0,0,0,0,3.30,0.79,18.40,0.04,4.81,1.8,2.72,0.21,,,,,,,,,,,
33495032,0.04,0,0,0,0,3.37,0.79,20.10,0.04,4.38,1.5,2.72,0.19,,,,,,,,,,,
33495033,0.045,0,0,0,0,3.44,0.79,21.90,0.04,3.98,5.6,2.72,0.26,,,,,,,,,,,
33495034,0.051,0,0,0,4,3.51,0.79,24.00,0.04,3.60,10.5,2.72,0.45,,,,,,,,,,,
33495035,0.056,1,3,4,4,3.57,0.79,26.30,0.04,3.25,16.5,2.72,0.55,,,,,,,,,,,
33495036,0.059,4,4,4,4,3.55,0.79,28.70,0.04,2.95,23.8,2.72,0.65,,,,,,,,,,,
33495037,0.022,0,0,0,0,3.15,0.79,14.20,0.04,6.36,4.8,2.72,0.17,,,,,,,,,,,
33495038,0.025,0,0,0,0,3.19,0.79,15.20,0.04,5.92,2.6,2.72,0.14,,,,,,,,,,,
33495039,0.028,0,0,0,0,3.23,0.79,16.30,0.04,5.50,0.0,2.72,0.14,,,,,,,,,,,
33495040,0.032,0,0,0,0,3.27,0.79,17.50,0.04,5.08,3.1,2.72,0.2,,,,,,,,,,,
33495041,0.036,0,0,0,0,3.31,0.79,18.90,0.04,4.68,6.6,2.72,0.2,,,,,,,,,,,
33495042,0.04,0,0,0,0,3.34,0.79,20.40,0.04,4.31,10.8,2.72,0.24,,,,,,,,,,,
33495043,0.044,0,0,0,0,3.34,0.79,22.10,0.04,3.96,15.8,2.72,0.22,,,,,,,,,,,
33495044,0.047,2,1,3,4,3.30,0.79,23.90,0.04,3.64,21.7,2.72,0.41,,,,,,,,,,,
33495045,0.019,0,0,0,0,3.11,0.79,12.90,0.04,7.04,3.1,2.72,0.11,,,,,,,,,,,
33495046,0.021,0,0,0,0,3.14,0.79,13.70,0.04,6.61,1.0,2.72,0.12,,,,,,,,,,,
33495047,0.023,0,0,0,0,3.17,0.79,14.50,0.04,6.19,1.5,2.72,0.14,,,,,,,,,,,
33495048,0.026,0,0,0,0,3.19,0.79,15.50,0.04,5.78,4.2,2.72,0.18,,,,,,,,,,,
33495049,0.029,0,0,0,0,3.22,0.79,16.60,0.04,5.39,7.4,2.72,0.15,,,,,,,,,,,
33495050,0.032,0,0,0,0,3.22,0.79,17.80,0.04,5.01,11.1,2.72,0.18,,,,,,,,,,,
33495051,0.035,0,0,0,0,3.20,0.79,19.00,0.04,4.66,15.3,2.72,0.15,,,,,,,,,,,
33495052,0.017,0,0,0,0,3.11,0.79,12.40,0.04,7.30,0.3,2.72,0.13,,,,,,,,,,,
33495053,0.019,0,0,0,0,3.12,0.79,13.10,0.04,6.88,2.6,2.72,0.11,,,,,,,,,,,
33495054,0.021,0,0,0,0,3.14,0.79,13.90,0.04,6.48,5.1,2.72,0.11,,,,,,,,,,,
33495055,0.024,0,0,0,0,3.15,0.79,14.80,0.04,6.09,8.0,2.72,0.11,,,,,,,,,,,
33495056,0.026,0,0,0,0,3.14,0.79,15.70,0.04,5.72,11.3,2.72,0.16,,,,,,,,,,,
33495057,0.028,0,0,0,0,3.11,0.79,16.70,0.04,5.37,14.9,2.72,0.15,,,,,,,,,,,
33495058,0.016,0,0,0,0,3.09,0.79,12.00,0.04,7.58,3.5,2.72,0.11,,,,,,,,,,,
33495059,0.018,0,0,0,0,3.10,0.79,12.60,0.04,7.18,5.9,2.72,0.11,,,,,,,,,,,
33495060,0.02,0,0,0,0,3.10,0.79,13.30,0.04,6.80,8.5,2.72,0.11,,,,,,,,,,,
33495061,0.021,0,0,0,0,3.08,0.79,14.00,0.04,6.43,11.4,2.72,0.14,,,,,,,,,,,
33495062,0.016,0,0,0,0,3.05,0.79,12.10,0.04,7.50,8.9,2.72,0.08,,,,,,,,,,,
33495063,0.018,0,0,0,0,3.03,0.79,12.70,0.04,7.13,11.5,2.72,0.13,,,,,,,,,,,
33497000,0.123,1,3,3,3,1.89,0.46,2.90,0.15,1.63,20.1,1.13,0.24,,,,,,,,,,,
33497001,0.219,1,2,2,2,1.98,0.46,4.10,0.15,1.15,14.7,1.13,0.26,,,,,,,,,,,
33497002,0.415,0,1,1,4,2.01,0.46,6.70,0.15,0.69,2.0,1.13,0.52,,,,,,,,,,,
33497003,0.075,1,1,1,1,1.99,0.46,2.10,0.15,2.26,10.4,1.13,0.12,,,,,,,,,,,
33497004,0.11,1,1,1,1,2.00,0.46,2.60,0.15,1.81,4.4,1.13,0.17,,,,,,,,,,,
33497005,0.167,0,0,0,0,2.00,0.46,3.40,0.15,1.38,5.4,1.13,0.17,,,,,,,,,,,
33497006,0.048,0,0,0,0,2.00,0.46,1.60,0.15,2.92,4.9,1.13,0.12,,,,,,,,,,,
33497007,0.064,0,0,0,0,2.00,0.46,1.90,0.15,2.49,0.4,1.13,0.13,,,,,,,,,,,
33497008,0.086,0,0,0,0,1.99,0.46,2.30,0.15,2.09,7.8,1.13,0.14,,,,,,,,,,,
33500000,0.19,4,4,4,4,1.08,0.23,36.30,0.07,1.38,9.3,2.65,0.88,,,,,,,,,,,
33500001,0.177,4,4,4,4,1.51,0.23,45.80,0.07,0.94,2.8,2.65,1.63,,,,,,,,,,,
33500002,0.12,4,4,4,4,0.84,0.23,23.40,0.07,2.50,7.7,2.65,0.31,,,,,,,,,,,
33500003,0.149,4,4,4,4,0.89,0.23,27.40,0.07,2.05,1.9,2.65,0.59,,,,,,,,,,,
33500004,0.176,4,4,4,4,0.98,0.23,32.20,0.07,1.64,7.0,2.65,0.77,,,,,,,,,,,
33500005,0.184,4,4,3,2,1.11,0.23,37.90,0.07,1.30,21.2,2.65,1.01,,,,,,,,,,,
33500006,0.083,4,4,4,4,0.91,0.23,43.20,0.07,1.08,43.1,2.65,0.67,,,,,,,,,,,
33500007,0.089,4,4,4,4,0.80,0.23,19.20,0.07,3.17,3.3,2.65,0.32,,,,,,,,,,,
33500008,0.108,4,4,4,4,0.82,0.23,21.70,0.07,2.74,1.8,2.65,0.3,,,,,,,,,,,
33500009,0.129,4,4,4,4,0.85,0.23,24.60,0.07,2.35,8.7,2.65,0.41,,,,,,,,,,,
33500010,0.139,4,4,4,4,0.84,0.23,28.00,0.07,2.00,18.2,2.65,0.48,,,,,,,,,,,
33500011,0.117,4,4,4,4,0.70,0.23,31.30,0.07,1.72,31.1,2.65,0.56,,,,,,,,,,,
33500012,0.05,4,4,4,4,0.37,0.23,33.70,0.07,1.57,47.7,2.65,0.55,,,,,,,,,,,
33500013,0,0,0,0,0,0.00,0.23,0.00,0.07,1.56,66.1,2.65,0.14,,,,,,,,,,,
33500014,0.056,0,4,4,4,0.77,0.23,14.60,0.07,4.29,4.0,2.65,0.15,,,,,,,,,,,
33500015,0.067,0,4,4,4,0.78,0.23,16.10,0.07,3.85,0.4,2.65,0.14,,,,,,,,,,,
33500016,0.079,4,4,4,4,0.79,0.23,17.80,0.07,3.44,4.0,2.65,0.22,,,,,,,,,,,
33500017,0.092,3,4,4,3,0.80,0.23,19.80,0.07,3.05,9.6,2.65,0.29,,,,,,,,,,,
33500018,0.098,4,4,4,4,0.74,0.23,22.00,0.07,2.70,16.7,2.65,0.31,,,,,,,,,,,
33500019,0.094,4,4,4,4,0.65,0.23,24.20,0.07,2.40,25.7,2.65,0.39,,,,,,,,,,,
33500020,0.072,4,4,4,4,0.49,0.23,26.20,0.07,2.18,37.0,2.65,0.33,,,,,,,,,,,
33500021,0.03,4,4,4,4,0.23,0.23,27.50,0.07,2.06,50.1,2.65,0.27,,,,,,,,,,,
33500022,0.044,0,4,4,4,0.76,0.23,12.80,0.07,4.97,1.6,2.65,0.08,,,,,,,,,,,
33500023,0.051,0,4,4,4,0.76,0.23,13.90,0.07,4.55,1.6,2.65,0.13,,,,,,,,,,,
33500024,0.059,0,4,4,4,0.77,0.23,15.10,0.07,4.14,5.5,2.65,0.17,,,,,,,,,,,
33500025,0.066,0,4,4,4,0.75,0.23,16.50,0.07,3.76,10.1,2.65,0.22,,,,,,,,,,,
33500026,0.071,4,4,4,4,0.70,0.23,18.00,0.07,3.41,15.8,2.65,0.21,,,,,,,,,,,
33500027,0.071,4,4,4,4,0.63,0.23,19.60,0.07,3.10,22.8,2.65,0.27,,,,,,,,,,,
33500028,0.063,4,4,4,4,0.52,0.23,21.10,0.07,2.84,31.1,2.65,0.27,,,,,,,,,,,
33500029,0.031,0,0,4,4,0.74,0.23,10.50,0.07,6.08,2.4,2.65,0.08,,,,,,,,,,,
33500030,0.036,0,0,4,4,0.75,0.23,11.30,0.07,5.66,0.1,2.65,0.07,,,,,,,,,,,
33500031,0.041,0,4,4,4,0.75,0.23,12.10,0.07,5.24,3.1,2.65,0.06,,,,,,,,,,,
33500032,0.046,0,4,4,4,0.75,0.23,13.10,0.07,4.84,6.5,2.65,0.13,,,,,,,,,,,
33500033,0.05,0,4,4,4,0.72,0.23,14.10,0.07,4.47,10.5,2.65,0.15,,,,,,,,,,,
33500034,0.053,0,4,4,4,0.68,0.23,15.20,0.07,4.11,15.3,2.65,0.15,,,,,,,,,,,
33500035,0.054,1,4,4,4,0.62,0.23,16.40,0.07,3.80,20.9,2.65,0.2,,,,,,,,,,,
33500036,0.051,4,4,4,4,0.54,0.23,17.50,0.07,3.52,27.4,2.65,0.19,,,,,,,,,,,
33500037,0.026,0,0,4,4,0.74,0.23,9.50,0.07,6.77,0.9,2.65,0.07,,,,,,,,,,,
33500038,0.029,0,0,4,4,0.74,0.23,10.10,0.07,6.35,1.5,2.65,0.07,,,,,,,,,,,
33500039,0.033,0,0,4,4,0.74,0.23,10.80,0.07,5.94,4.2,2.65,0.1,,,,,,,,,,,
33500040,0.036,0,4,4,4,0.73,0.23,11.50,0.07,5.55,7.3,2.65,0.1,,,,,,,,,,,
33500041,0.038,0,4,4,4,0.70,0.23,12.30,0.07,5.17,10.8,2.65,0.07,,,,,,,,,,,
33500042,0.041,0,4,4,4,0.66,0.23,13.10,0.07,4.82,14.9,2.65,0.11,,,,,,,,,,,
33500043,0.042,0,4,4,4,0.61,0.23,14.00,0.07,4.50,19.6,2.65,0.14,,,,,,,,,,,
33500044,0.027,0,0,4,4,0.73,0.23,9.70,0.07,6.64,5.1,2.65,0.06,,,,,,,,,,,
33500045,0.029,0,0,4,4,0.71,0.23,10.30,0.07,6.25,7.9,2.65,0.07,,,,,,,,,,,
33500046,0.03,0,0,4,4,0.68,0.23,10.90,0.07,5.88,11.0,2.65,0.08,,,,,,,,,,,
33500047,0.032,0,4,4,4,0.65,0.23,11.50,0.07,5.53,14.6,2.65,0.1,,,,,,,,,,,
33500048,0.033,0,4,4,4,0.61,0.23,12.20,0.07,5.20,18.6,2.65,0.09,,,,,,,,,,,
33500049,0.025,0,0,4,4,0.67,0.23,9.80,0.07,6.59,11.2,2.65,0.04,,,,,,,,,,,
33500050,0.026,0,0,4,4,0.64,0.23,10.30,0.07,6.23,14.4,2.65,0.09,,,,,,,,,,,
33501000,0.016,4,4,4,4,27.76,0.35,33.10,0.01,1.75,32.5,2.14,0.33,,,,,,,,,,,
33501001,0,0,0,0,0,0.00,0.35,0.00,0.01,1.25,32.5,2.14,0.2,,,,,,,,,,,
33501002,0,0,0,0,0,0.00,0.35,0.00,0.01,0.75,32.6,2.14,0.15,,,,,,,,,,,
33501003,0.041,4,4,4,4,8.66,0.35,25.60,0.01,2.30,20.0,2.14,0.52,,,,,,,,,,,
33501004,0.034,4,4,4,4,14.16,0.35,31.20,0.01,1.82,16.6,2.14,0.53,,,,,,,,,,,
33501005,0,0,0,0,0,0.00,0.35,0.00,0.01,1.35,10.7,2.14,0.29,,,,,,,,,,,
33501006,0,0,0,0,0,0.00,0.35,0.00,0.01,0.90,1.1,2.14,0.25,,,,,,,,,,,
33501007,0.045,4,4,4,4,7.66,0.35,23.90,0.01,2.46,8.5,2.14,0.36,,,,,,,,,,,
33501008,0.043,4,4,4,4,10.34,0.35,28.40,0.01,2.01,2.7,2.14,0.5,,,,,,,,,,,
33501009,0.027,4,4,4,4,20.76,0.35,34.40,0.01,1.60,6.2,2.14,0.57,,,,,,,,,,,
33501010,0,0,0,0,0,0.00,0.35,0.00,0.01,1.25,20.6,2.14,0.21,,,,,,,,,,,
33501011,0,0,0,0,0,0.00,0.35,0.00,0.01,1.03,43.5,2.14,0.16,,,,,,,,,,,
33501012,0.045,4,4,4,4,8.35,0.35,25.30,0.01,2.30,8.1,2.14,0.38,,,,,,,,,,,
33501013,0.037,4,4,4,4,11.83,0.35,29.50,0.01,1.95,17.7,2.14,0.49,,,,,,,,,,,
33501014,0.013,4,4,4,4,35.89,0.35,34.30,0.01,1.67,31.0,2.14,0.29,,,,,,,,,,,
33501015,0,0,0,0,0,0.00,0.35,0.00,0.01,1.52,48.1,2.14,0.14,,,,,,,,,,,
33501016,0.038,4,4,4,4,8.47,0.35,25.20,0.01,2.36,25.5,2.14,0.27,,,,,,,,,,,
33501017,0.023,4,4,4,4,11.62,0.35,28.10,0.01,2.13,37.0,2.14,0.3,,,,,,,,,,,
33501018,0,0,0,0,0,0.00,0.35,0.00,0.01,2.01,50.4,2.14,0.15,,,,,,,,,,,
33501019,0,0,0,0,0,0.00,0.35,0.00,0.01,2.01,64.7,2.14,0.11,,,,,,,,,,,
33501020,0.032,4,4,4,4,6.30,0.35,21.70,0.01,2.79,31.0,2.14,0.24,,,,,,,,,,,
33501021,0.022,4,4,4,4,6.82,0.35,23.50,0.01,2.61,40.9,2.14,0.19,,,,,,,,,,,
33501022,0.008,4,4,4,4,9.65,0.35,24.80,0.01,2.51,51.9,2.14,0.19,,,,,,,,,,,
33501023,0,0,0,0,0,0.00,0.35,0.00,0.01,2.51,63.3,2.14,0.07,,,,,,,,,,,
33501024,0,0,0,0,0,0.00,0.35,0.00,0.01,2.61,74.3,2.14,0.08,,,,,,,,,,,
33501025,0.019,4,4,4,4,4.89,0.35,20.00,0.01,3.09,43.5,2.14,0.18,,,,,,,,,,,
